"ITTER107","Territory","TIPO_DATO15","Data type","SEXISTAT1","Gender","ISO","Most relevant Country of citizenship","MOTIVOPS1","Reason","TIME","Select time","Value","Flag Codes","Flags"
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2013","2013",6,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2014","2014",1,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2015","2015",1,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2016","2016",1,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2017","2017",5,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2018","2018",5,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2019","2019",5,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2020","2020",8,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2021","2021",12,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2022","2022",9,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",5,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2008","2008",4,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2009","2009",3,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2010","2010",9,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2011","2011",1,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2012","2012",4,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2013","2013",7,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2014","2014",8,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2015","2015",5,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2016","2016",5,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2017","2017",3,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2018","2018",5,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2019","2019",3,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2020","2020",1,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2021","2021",4,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2022","2022",15,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2007","2007",4,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2008","2008",7,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2009","2009",2,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2010","2010",2,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2011","2011",4,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2012","2012",1,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2013","2013",7,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2014","2014",2,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2015","2015",1,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2016","2016",5,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2017","2017",2,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2018","2018",4,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2019","2019",7,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2020","2020",5,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2021","2021",4,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2022","2022",13,,
"ITD31","Verona","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2008","2008",1,,
"ITD31","Verona","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2010","2010",2,,
"ITD31","Verona","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2011","2011",1,,
"ITD31","Verona","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2012","2012",1,,
"ITD31","Verona","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2013","2013",1,,
"ITD31","Verona","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2014","2014",2,,
"ITD31","Verona","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2015","2015",1,,
"ITD31","Verona","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2021","2021",2,,
"ITD31","Verona","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2022","2022",4,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",1,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2008","2008",2,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2009","2009",4,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2010","2010",8,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2011","2011",1,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2012","2012",3,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2013","2013",2,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2014","2014",1,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2015","2015",5,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2016","2016",1,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2017","2017",1,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2018","2018",4,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2019","2019",9,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2020","2020",1,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2021","2021",2,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2022","2022",1,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2007","2007",11,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2008","2008",10,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2009","2009",16,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2010","2010",18,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2011","2011",8,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2012","2012",8,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2013","2013",6,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2014","2014",3,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2015","2015",6,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2016","2016",7,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2017","2017",7,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2018","2018",12,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2019","2019",8,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2020","2020",5,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2021","2021",4,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2022","2022",17,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",5,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2008","2008",3,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2009","2009",3,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2010","2010",5,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2011","2011",7,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2012","2012",8,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2013","2013",4,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2014","2014",5,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2015","2015",1,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2016","2016",3,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2017","2017",2,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2018","2018",4,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2019","2019",4,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2020","2020",1,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2021","2021",11,,
"ITF4","Puglia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2022","2022",16,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2007","2007",25,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2008","2008",29,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2009","2009",8,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2010","2010",18,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2011","2011",32,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2012","2012",25,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","ALL","all items","2013","2013",24,,
